E_fault_final,E_fault_int,E_fault_max,E_floor_final,E_floor_max,N,bit_class,class,d1_first,d1_max_A,d1_max_F,d2_first,d2_max_A,d2_max_F,d3_first,d4_first_F,detect,detected_by,dt,fi_bit,fi_level,fi_rank,fi_step,fi_target,field,hyb_block_err_max_A,hyb_block_err_max_F,hybrid,iters_delta_max,kernel,kmax,kmin,mean_cg_iters_A,n_steps,nprocs,reproject_bc,rhocmax,rhocmin,run_id,scatter,seed,sigma,solve_ms_A,solve_ms_B,solve_ms_F,spread_at_max,spread_final,status,step_at_max,tag,target_on_boundary,thr
9.499261e+05,0.000000e+00,9.499261e+05,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.232e-16,5.426e-03,36,9.805e-09,3.139e+04,36,-1,1,D1+D2+D3,5.000e-04,57,3,0,36,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_exp_b57_S36_t1,colored,1,0.5,3584.628,3610.234,6047.248,0.0085,0.0085,ok,39,e,0,1.000e-13
7.438877e+09,2.323887e+08,2.712201e+10,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.232e-16,5.336e-03,4,9.805e-09,1.203e+09,4,-1,1,D1+D2+D3,5.000e-04,63,3,0,4,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,483,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S4_t0,colored,1,0.5,3616.979,3611.765,5742.365,0.0051,0.0358,ok,5,e,0,1.000e-13
1.074692e+05,3.343162e+03,3.883591e+05,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.232e-16,5.425e-03,4,9.805e-09,3.055e+03,4,-1,1,D1+D2+D3,5.000e-04,63,3,0,4,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,483,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S4_t1,colored,1,0.5,3607.612,3602.267,5762.554,0.0038,0.0438,ok,5,e,0,1.000e-13
7.193693e+13,8.446356e+11,1.016844e+14,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.232e-16,5.335e-03,20,9.805e-09,1.432e+12,20,-1,1,D1+D2+D3,5.000e-04,63,3,0,20,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S20_t0,colored,1,0.5,3609.783,3604.846,6018.505,0.0020,0.0262,ok,20,e,0,1.000e-13
3.857926e+07,4.511618e+05,5.412871e+07,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.232e-16,5.425e-03,20,9.805e-09,2.461e+06,20,-1,1,D1+D2+D3,5.000e-04,63,3,0,20,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S20_t1,colored,1,0.5,3610.627,3578.426,6023.826,0.0059,0.0316,ok,20,e,0,1.000e-13
6.568433e+03,0.000000e+00,6.568433e+03,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.232e-16,5.335e-03,36,9.805e-09,5.460e+01,36,-1,1,D1+D2+D3,5.000e-04,63,3,0,36,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S36_t0,colored,1,0.5,3608.226,3590.200,6075.064,0.0068,0.0068,ok,39,e,0,1.000e-13
7.997957e+02,0.000000e+00,7.997957e+02,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.232e-16,5.424e-03,36,9.805e-09,3.381e+01,36,-1,1,D1+D2+D3,5.000e-04,63,3,0,36,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S36_t1,colored,1,0.5,3585.318,3592.292,6068.822,0.0079,0.0079,ok,39,e,0,1.000e-13
7.438877e+09,2.323887e+08,2.712201e+10,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.232e-16,5.336e-03,4,9.805e-09,1.203e+09,4,-1,1,D1+D2+D3,5.000e-04,63,3,0,4,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,483,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S4_t0,colored,1,0.5,3610.408,3590.571,5737.371,0.0051,0.0358,ok,5,e,0,1.000e-13
1.074692e+05,3.343162e+03,3.883591e+05,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.232e-16,5.425e-03,4,9.805e-09,3.055e+03,4,-1,1,D1+D2+D3,5.000e-04,63,3,0,4,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,483,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S4_t1,colored,1,0.5,3617.156,3623.159,5808.954,0.0038,0.0438,ok,5,e,0,1.000e-13
7.193693e+13,8.446356e+11,1.016844e+14,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.232e-16,5.335e-03,20,9.805e-09,1.432e+12,20,-1,1,D1+D2+D3,5.000e-04,63,3,0,20,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S20_t0,colored,1,0.5,3603.639,3566.834,6020.909,0.0020,0.0262,ok,20,e,0,1.000e-13
3.857926e+07,4.511618e+05,5.412871e+07,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.232e-16,5.425e-03,20,9.805e-09,2.461e+06,20,-1,1,D1+D2+D3,5.000e-04,63,3,0,20,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S20_t1,colored,1,0.5,3598.367,3604.343,6000.030,0.0059,0.0316,ok,20,e,0,1.000e-13
6.568433e+03,0.000000e+00,6.568433e+03,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.232e-16,5.335e-03,36,9.805e-09,5.460e+01,36,-1,1,D1+D2+D3,5.000e-04,63,3,0,36,502,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S36_t0,colored,1,0.5,3594.861,3586.844,6084.453,0.0068,0.0068,ok,39,e,0,1.000e-13
7.997957e+02,0.000000e+00,7.997957e+02,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.232e-16,5.424e-03,36,9.805e-09,3.381e+01,36,-1,1,D1+D2+D3,5.000e-04,63,3,0,36,434,ln32_s0.5_seed1,0.000e+00,0.000e+00,0,484,fast,5.27301,0.129925,16.48,40,2,0,1,1,ln32_s0.5_seed1_L3_sign_b63_S36_t1,colored,1,0.5,3590.225,3606.657,6029.211,0.0079,0.0079,ok,39,e,0,1.000e-13
1.906183e-16,4.327453e-18,6.702892e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.525e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,20,1,0,4,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b20_S4_t0,colored,1,1.0,2128.225,2066.516,2167.961,0.0934,0.4708,ok,5,e,0,1.000e-13
1.927821e-16,1.161895e-17,2.899158e-15,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.525e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,20,1,0,4,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b20_S4_t1,colored,1,1.0,2214.310,2223.887,2220.839,0.0429,0.4966,ok,5,e,0,1.000e-13
4.033439e-16,5.651956e-17,1.936719e-14,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,2.150e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,20,1,0,20,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b20_S20_t0,colored,1,1.0,2154.658,2288.048,2303.853,0.0072,0.5006,ok,20,e,0,1.000e-13
1.492327e-15,1.151036e-16,3.518695e-14,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,20,1,0,20,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b20_S20_t1,colored,1,1.0,2147.811,2128.057,2124.828,0.0033,0.3868,ok,20,e,0,1.000e-13
5.011029e-15,0.000000e+00,5.011029e-15,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,20,1,0,36,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b20_S36_t0,colored,1,1.0,2127.849,2135.912,2161.700,0.1050,0.1050,ok,39,e,0,1.000e-13
2.739707e-14,0.000000e+00,2.739707e-14,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,20,1,0,36,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b20_S36_t1,colored,1,1.0,2133.537,2222.558,2168.053,0.0254,0.0254,ok,39,e,0,1.000e-13
1.889317e-16,2.683286e-18,1.889317e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,13,1,0,4,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b13_S4_t0,colored,1,1.0,2135.801,2055.216,2083.465,0.4651,0.4651,ok,39,e,0,1.000e-13
1.863611e-16,2.776779e-18,1.904402e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,13,1,0,4,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b13_S4_t1,colored,1,1.0,2114.416,2232.721,2297.224,0.3909,0.4985,ok,25,e,0,1.000e-13
1.812562e-16,1.685781e-18,1.889103e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,13,1,0,20,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b13_S20_t0,colored,1,1.0,2170.676,2118.721,2191.574,0.4516,0.4680,ok,35,e,0,1.000e-13
1.900394e-16,2.028859e-18,2.795764e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,13,1,0,20,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b13_S20_t1,colored,1,1.0,2197.755,2232.518,2230.468,0.0412,0.4683,ok,20,e,0,1.000e-13
1.792381e-16,0.000000e+00,1.792381e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,13,1,0,36,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b13_S36_t0,colored,1,1.0,2154.008,2117.994,2151.049,0.4421,0.4421,ok,39,e,0,1.000e-13
2.724545e-16,0.000000e+00,2.724545e-16,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,13,1,0,36,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_lo_b13_S36_t1,colored,1,1.0,2152.477,2039.646,2105.780,0.3190,0.3190,ok,39,e,0,1.000e-13
4.063308e-14,1.687880e-14,5.353321e-12,0.000000e+00,0.000000e+00,32,mant_hi,transient,-1,1.502e-16,1.368e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,33,1,0,4,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b33_S4_t0,colored,1,1.0,2264.555,2315.355,2246.805,0.0197,0.6701,ok,5,e,0,1.000e-13
3.495795e-13,8.481586e-14,2.371223e-11,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.278e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,33,1,0,4,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b33_S4_t1,colored,1,1.0,2175.920,2167.690,2147.736,0.0090,0.5314,ok,5,e,0,1.000e-13
2.858470e-12,4.617987e-13,1.586523e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,33,1,0,20,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b33_S20_t0,colored,1,1.0,2166.566,2126.506,2050.852,0.0072,0.3926,ok,20,e,0,1.000e-13
1.213080e-11,9.427187e-13,2.882466e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,33,1,0,20,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b33_S20_t1,colored,1,1.0,2136.174,2241.046,2325.749,0.0033,0.2655,ok,20,e,0,1.000e-13
4.104792e-11,0.000000e+00,4.104792e-11,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,2.150e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,33,1,0,36,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b33_S36_t0,colored,1,1.0,2107.066,2142.564,2072.924,0.0466,0.0466,ok,39,e,0,1.000e-13
2.244282e-10,0.000000e+00,2.244282e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,33,1,0,36,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b33_S36_t1,colored,1,1.0,2101.364,2143.294,2130.091,0.0244,0.0244,ok,39,e,0,1.000e-13
1.065012e-08,4.424654e-09,1.403341e-06,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.077e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,51,1,0,4,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b51_S4_t0,colored,1,1.0,2133.273,2284.256,2199.844,0.0197,0.6720,ok,5,e,0,1.000e-13
9.164321e-08,2.223397e-08,6.216020e-06,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.124e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,51,1,0,4,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b51_S4_t1,colored,1,1.0,2205.033,2149.196,2212.952,0.0090,0.5311,ok,5,e,0,1.000e-13
7.493287e-07,1.210578e-07,4.158974e-05,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,51,1,0,20,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b51_S20_t0,colored,1,1.0,2129.779,2149.138,2066.955,0.0072,0.3926,ok,20,e,0,1.000e-13
3.180017e-06,2.471280e-07,7.556212e-05,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.693e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,51,1,0,20,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b51_S20_t1,colored,1,1.0,2124.959,2103.113,2098.680,0.0033,0.2655,ok,20,e,0,1.000e-13
1.076047e-05,0.000000e+00,1.076047e-05,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,51,1,0,36,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b51_S36_t0,colored,1,1.0,2077.527,2059.224,2196.878,0.0466,0.0466,ok,39,e,0,1.000e-13
5.883251e-05,0.000000e+00,5.883251e-05,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,51,1,0,36,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_mant_hi_b51_S36_t1,colored,1,1.0,2296.123,2312.126,2342.076,0.0244,0.0244,ok,39,e,0,1.000e-13
2.702407e-08,1.122731e-08,3.560898e-06,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.185e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,61,1,0,4,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b61_S4_t0,colored,1,1.0,2099.172,2258.848,2314.428,0.0197,0.6720,ok,5,e,0,1.000e-13
2.084242e-07,5.056675e-08,1.413710e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.743e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,61,1,0,4,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b61_S4_t1,colored,1,1.0,2158.023,2114.416,2103.462,0.0090,0.5311,ok,5,e,0,1.000e-13
2.000991e-06,3.232699e-07,1.110603e-04,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,61,1,0,20,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b61_S20_t0,colored,1,1.0,2042.819,2148.225,2225.663,0.0072,0.3926,ok,20,e,0,1.000e-13
9.035292e-06,7.021579e-07,2.146925e-04,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,61,1,0,20,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b61_S20_t1,colored,1,1.0,2287.430,2209.787,2202.889,0.0033,0.2655,ok,20,e,0,1.000e-13
3.579288e-05,0.000000e+00,3.579288e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,61,1,0,36,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b61_S36_t0,colored,1,1.0,2145.016,2160.663,2112.651,0.0466,0.0466,ok,39,e,0,1.000e-13
1.349994e-04,0.000000e+00,1.349994e-04,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,61,1,0,36,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b61_S36_t1,colored,1,1.0,2055.276,2053.450,2129.104,0.0244,0.0244,ok,39,e,0,1.000e-13
2.533506e-08,1.052560e-08,3.338342e-06,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.162e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,54,1,0,4,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b54_S4_t0,colored,1,1.0,2153.753,2087.149,2074.619,0.0197,0.6720,ok,5,e,0,1.000e-13
1.953977e-07,4.740632e-08,1.325353e-05,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.774e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,54,1,0,4,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b54_S4_t1,colored,1,1.0,2108.681,2158.367,2134.207,0.0090,0.5311,ok,5,e,0,1.000e-13
3.001486e-05,4.849049e-06,1.665905e-03,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.978e-09,-1,-1,1,none,5.000e-04,54,1,0,20,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b54_S20_t0,colored,1,1.0,2045.551,2046.088,2227.557,0.0072,0.3926,ok,20,e,0,1.000e-13
1.355294e-04,1.053237e-05,3.220387e-03,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.978e-09,36,-1,1,D3,5.000e-04,54,1,0,20,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b54_S20_t1,colored,1,1.0,2227.136,2177.126,2099.922,0.0033,0.2655,ok,20,e,0,1.000e-13
5.368932e-04,0.000000e+00,5.368932e-04,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,54,1,0,36,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,1,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b54_S36_t0,colored,1,1.0,2151.335,2171.394,2119.182,0.0466,0.0466,ok,39,e,0,1.000e-13
1.265620e-04,0.000000e+00,1.265620e-04,0.000000e+00,0.000000e+00,32,exp,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,54,1,0,36,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_exp_b54_S36_t1,colored,1,1.0,2071.550,2048.017,2202.912,0.0244,0.0244,ok,39,e,0,1.000e-13
5.404814e-08,2.245461e-08,7.121796e-06,0.000000e+00,0.000000e+00,32,sign,persistent,-1,1.502e-16,1.091e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,63,1,0,4,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_sign_b63_S4_t0,colored,1,1.0,2164.614,2263.918,2256.646,0.0197,0.6720,ok,5,e,0,1.000e-13
4.168485e-07,1.011335e-07,2.827420e-05,0.000000e+00,0.000000e+00,32,sign,persistent,-1,1.502e-16,1.481e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,63,1,0,4,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_sign_b63_S4_t1,colored,1,1.0,2168.120,2090.032,2139.087,0.0090,0.5311,ok,5,e,0,1.000e-13
4.001981e-06,6.465399e-07,2.221206e-04,0.000000e+00,0.000000e+00,32,sign,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,63,1,0,20,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_sign_b63_S20_t0,colored,1,1.0,2097.055,2141.931,2086.592,0.0072,0.3926,ok,20,e,0,1.000e-13
1.807058e-05,1.404316e-06,4.293850e-04,0.000000e+00,0.000000e+00,32,sign,persistent,-1,1.502e-16,1.502e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,63,1,0,20,26976,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_sign_b63_S20_t1,colored,1,1.0,2244.154,2233.257,2179.725,0.0033,0.2655,ok,20,e,0,1.000e-13
7.158577e-05,0.000000e+00,7.158577e-05,0.000000e+00,0.000000e+00,32,sign,persistent,-1,1.502e-16,2.150e-16,-1,9.979e-09,9.979e-09,-1,-1,1,none,5.000e-04,63,1,0,36,13152,ln32_s1.0_seed1,0.000e+00,0.000e+00,0,0,fast,27.7728,0.0168134,29.60,40,1,0,1,1,ln32_s1.0_seed1_L1_sign_b63_S36_t0,colored,1,1.0,2196.233,2276.835,2344.083,0.0466,0.0466,ok,39,e,0,1.000e-13
