E_fault_final,E_fault_int,E_fault_max,E_floor_final,E_floor_max,N,bit_class,class,d1_first,d1_max_A,d1_max_F,d2_first,d2_max_A,d2_max_F,d3_first,d4_first_F,detect,detected_by,dt,fi_bit,fi_level,fi_rank,fi_step,fi_target,field,hyb_block_err_max_A,hyb_block_err_max_F,hybrid,iters_delta_max,kernel,kmax,kmin,mean_cg_iters_A,n_steps,nprocs,reproject_bc,rhocmax,rhocmin,run_id,scatter,seed,sigma,solve_ms_A,solve_ms_B,solve_ms_F,spread_at_max,spread_final,status,step_at_max,tag,target_on_boundary,thr
5.794848e-09,0.000000e+00,5.794848e-09,0.000000e+00,0.000000e+00,32,mant_hi,persistent,36,1.061e-16,4.774e-10,-1,9.867e-09,1.306e-07,-1,-1,1,D1,5.000e-04,43,2,0,36,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b43_S36_t2,colored,2,1.0,1884.073,1804.089,2000.489,0.0640,0.0640,ok,39,e,0,1.000e-13
5.228515e-13,1.056591e-13,2.765098e-11,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.061e-16,2.365e-12,-1,9.867e-09,9.867e-09,-1,-1,1,none,5.000e-04,40,2,0,4,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b40_S4_t0,colored,2,1.0,1913.761,1846.581,1993.797,0.0332,0.5256,ok,5,e,0,1.000e-13
3.708638e-13,2.832625e-13,9.463929e-11,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.061e-16,4.730e-12,-1,9.867e-09,9.867e-09,-1,-1,1,none,5.000e-04,40,2,0,4,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b40_S4_t1,colored,2,1.0,1949.798,1851.428,1843.848,0.0247,0.6574,ok,5,e,0,1.000e-13
1.996861e-11,2.532289e-12,6.449106e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.061e-16,3.784e-11,-1,9.867e-09,1.099e-08,-1,-1,1,none,5.000e-04,40,2,0,4,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b40_S4_t2,colored,2,1.0,1903.879,1948.407,1935.619,0.0249,0.5582,ok,5,e,0,1.000e-13
1.790187e-11,1.858926e-12,6.222167e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.061e-16,1.075e-11,-1,9.867e-09,9.867e-09,-1,-1,1,none,5.000e-04,40,2,0,20,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b40_S20_t0,colored,2,1.0,1880.784,1886.735,1867.631,0.0115,0.3035,ok,20,e,0,1.000e-13
3.150777e-11,1.509629e-11,5.678609e-09,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.061e-16,4.299e-11,-1,9.867e-09,1.401e-08,-1,-1,1,none,5.000e-04,40,2,0,20,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b40_S20_t1,colored,2,1.0,1881.897,1848.493,1816.175,0.0047,0.4088,ok,20,e,0,1.000e-13
1.607360e-11,1.553089e-12,5.332097e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.061e-16,5.374e-12,-1,9.867e-09,9.867e-09,-1,-1,1,none,5.000e-04,40,2,0,20,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b40_S20_t2,colored,2,1.0,1787.545,1837.448,1829.105,0.0064,0.3363,ok,20,e,0,1.000e-13
2.716183e-10,0.000000e+00,2.716183e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.061e-16,2.984e-11,-1,9.867e-09,1.182e-08,-1,-1,1,none,5.000e-04,40,2,0,36,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b40_S36_t0,colored,2,1.0,1899.119,1860.942,1845.249,0.0673,0.0673,ok,39,e,0,1.000e-13
5.929250e-10,0.000000e+00,5.929250e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.061e-16,5.967e-11,-1,9.867e-09,1.841e-08,-1,-1,1,none,5.000e-04,40,2,0,36,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b40_S36_t1,colored,2,1.0,1837.637,1789.104,1803.574,0.0743,0.0743,ok,39,e,0,1.000e-13
7.243560e-10,0.000000e+00,7.243560e-10,0.000000e+00,0.000000e+00,32,mant_hi,persistent,-1,1.061e-16,5.967e-11,-1,9.867e-09,1.849e-08,-1,-1,1,none,5.000e-04,40,2,0,36,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_mant_hi_b40_S36_t2,colored,2,1.0,1937.355,1899.973,1934.295,0.0640,0.0640,ok,39,e,0,1.000e-13
1.684940e-09,3.404933e-10,8.910704e-08,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.061e-16,7.621e-09,4,9.867e-09,1.695e-06,-1,-1,1,D1+D2,5.000e-04,53,2,0,4,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S4_t0,colored,2,1.0,1824.780,1851.270,1853.076,0.0332,0.5258,ok,5,e,0,1.000e-13
1.625554e-09,1.241535e-09,4.148024e-07,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.061e-16,2.073e-08,4,9.867e-09,4.612e-06,-1,-1,1,D1+D2,5.000e-04,53,2,0,4,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S4_t1,colored,2,1.0,1872.772,1824.245,1857.187,0.0247,0.6577,ok,5,e,0,1.000e-13
8.781677e-08,1.113635e-08,2.836151e-06,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.061e-16,1.664e-07,4,9.867e-09,3.702e-05,-1,-1,1,D1+D2,5.000e-04,53,2,0,4,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S4_t2,colored,2,1.0,1820.833,1879.939,1817.863,0.0249,0.5582,ok,5,e,0,1.000e-13
1.019472e-07,1.058617e-08,3.543385e-06,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.061e-16,6.121e-08,20,9.867e-09,1.633e-05,-1,-1,1,D1+D2,5.000e-04,53,2,0,20,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S20_t0,colored,2,1.0,1795.129,1878.176,1920.767,0.0115,0.3036,ok,20,e,0,1.000e-13
5.122867e-07,2.454513e-07,9.232881e-05,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.061e-16,6.991e-07,20,9.867e-09,1.865e-04,-1,-1,1,D1+D2,5.000e-04,53,2,0,20,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S20_t1,colored,2,1.0,2004.262,1893.050,1862.472,0.0047,0.4087,ok,20,e,0,1.000e-13
3.424452e-07,3.308828e-08,1.135994e-05,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.061e-16,1.145e-07,20,9.867e-09,3.054e-05,-1,-1,1,D1+D2,5.000e-04,53,2,0,20,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S20_t2,colored,2,1.0,1866.260,1908.216,1856.474,0.0064,0.3363,ok,20,e,0,1.000e-13
4.889464e-06,0.000000e+00,4.889464e-06,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.061e-16,5.371e-07,36,9.867e-09,1.466e-04,-1,-1,1,D1+D2,5.000e-04,53,2,0,36,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S36_t0,colored,2,1.0,1860.912,1863.854,1828.484,0.0673,0.0673,ok,39,e,0,1.000e-13
1.189751e-05,0.000000e+00,1.189751e-05,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.061e-16,1.197e-06,36,9.867e-09,3.268e-04,-1,-1,1,D1+D2,5.000e-04,53,2,0,36,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S36_t1,colored,2,1.0,1811.601,1819.927,1901.964,0.0743,0.0743,ok,39,e,0,1.000e-13
1.424141e-05,0.000000e+00,1.424141e-05,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.061e-16,1.173e-06,36,9.867e-09,3.202e-04,-1,-1,1,D1+D2,5.000e-04,53,2,0,36,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S36_t2,colored,2,1.0,1808.834,1777.843,1883.359,0.0640,0.0640,ok,39,e,0,1.000e-13
1.684940e-09,3.404933e-10,8.910704e-08,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.061e-16,7.621e-09,4,9.867e-09,1.695e-06,-1,-1,1,D1+D2,5.000e-04,53,2,0,4,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S4_t0,colored,2,1.0,1936.732,1938.021,1871.589,0.0332,0.5258,ok,5,e,0,1.000e-13
1.625554e-09,1.241535e-09,4.148024e-07,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.061e-16,2.073e-08,4,9.867e-09,4.612e-06,-1,-1,1,D1+D2,5.000e-04,53,2,0,4,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S4_t1,colored,2,1.0,1946.201,1944.167,1877.099,0.0247,0.6577,ok,5,e,0,1.000e-13
8.781677e-08,1.113635e-08,2.836151e-06,0.000000e+00,0.000000e+00,32,exp,persistent,4,1.061e-16,1.664e-07,4,9.867e-09,3.702e-05,-1,-1,1,D1+D2,5.000e-04,53,2,0,4,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S4_t2,colored,2,1.0,1830.212,1860.105,1812.129,0.0249,0.5582,ok,5,e,0,1.000e-13
1.019472e-07,1.058617e-08,3.543385e-06,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.061e-16,6.121e-08,20,9.867e-09,1.633e-05,-1,-1,1,D1+D2,5.000e-04,53,2,0,20,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S20_t0,colored,2,1.0,1817.270,1848.108,1863.612,0.0115,0.3036,ok,20,e,0,1.000e-13
5.122867e-07,2.454513e-07,9.232881e-05,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.061e-16,6.991e-07,20,9.867e-09,1.865e-04,-1,-1,1,D1+D2,5.000e-04,53,2,0,20,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S20_t1,colored,2,1.0,1836.534,1808.451,1846.703,0.0047,0.4087,ok,20,e,0,1.000e-13
3.424452e-07,3.308828e-08,1.135994e-05,0.000000e+00,0.000000e+00,32,exp,persistent,20,1.061e-16,1.145e-07,20,9.867e-09,3.054e-05,-1,-1,1,D1+D2,5.000e-04,53,2,0,20,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S20_t2,colored,2,1.0,1836.966,1827.342,1787.558,0.0064,0.3363,ok,20,e,0,1.000e-13
4.889464e-06,0.000000e+00,4.889464e-06,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.061e-16,5.371e-07,36,9.867e-09,1.466e-04,-1,-1,1,D1+D2,5.000e-04,53,2,0,36,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S36_t0,colored,2,1.0,1870.146,1962.533,1867.350,0.0673,0.0673,ok,39,e,0,1.000e-13
1.189751e-05,0.000000e+00,1.189751e-05,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.061e-16,1.197e-06,36,9.867e-09,3.268e-04,-1,-1,1,D1+D2,5.000e-04,53,2,0,36,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S36_t1,colored,2,1.0,1773.961,1831.268,1865.039,0.0743,0.0743,ok,39,e,0,1.000e-13
1.424141e-05,0.000000e+00,1.424141e-05,0.000000e+00,0.000000e+00,32,exp,persistent,36,1.061e-16,1.173e-06,36,9.867e-09,3.202e-04,-1,-1,1,D1+D2,5.000e-04,53,2,0,36,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_exp_b53_S36_t2,colored,2,1.0,1872.773,1871.517,1767.342,0.0640,0.0640,ok,39,e,0,1.000e-13
4.493173e-09,9.079822e-10,2.376188e-07,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.061e-16,2.032e-08,4,9.867e-09,4.521e-06,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S4_t0,colored,2,1.0,1866.744,1862.963,1865.932,0.0332,0.5258,ok,5,e,0,1.000e-13
4.334812e-09,3.310760e-09,1.106140e-06,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.061e-16,5.528e-08,4,9.867e-09,1.230e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S4_t1,colored,2,1.0,1861.378,1822.604,1788.819,0.0247,0.6577,ok,5,e,0,1.000e-13
2.341780e-07,2.969694e-08,7.563069e-06,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.061e-16,4.437e-07,4,9.867e-09,9.871e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S4_t2,colored,2,1.0,1776.552,1851.037,2001.814,0.0249,0.5582,ok,5,e,0,1.000e-13
2.718591e-07,2.822979e-08,9.449027e-06,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.061e-16,1.632e-07,20,9.867e-09,4.354e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S20_t0,colored,2,1.0,1820.838,1812.427,1950.614,0.0115,0.3036,ok,20,e,0,1.000e-13
3.415245e-07,1.636342e-07,6.155254e-05,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.061e-16,4.660e-07,20,9.867e-09,1.243e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S20_t1,colored,2,1.0,1986.667,1913.834,1866.633,0.0047,0.4087,ok,20,e,0,1.000e-13
2.282968e-07,2.205885e-08,7.573290e-06,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.061e-16,7.633e-08,20,9.867e-09,2.036e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S20_t2,colored,2,1.0,1942.102,1899.941,1833.454,0.0064,0.3363,ok,20,e,0,1.000e-13
3.259643e-06,0.000000e+00,3.259643e-06,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.061e-16,3.581e-07,36,9.867e-09,9.771e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S36_t0,colored,2,1.0,1864.326,1890.132,1826.124,0.0673,0.0673,ok,39,e,0,1.000e-13
7.931673e-06,0.000000e+00,7.931673e-06,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.061e-16,7.982e-07,36,9.867e-09,2.178e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S36_t1,colored,2,1.0,1963.077,1949.193,1941.854,0.0743,0.0743,ok,39,e,0,1.000e-13
9.494273e-06,0.000000e+00,9.494273e-06,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.061e-16,7.821e-07,36,9.867e-09,2.134e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S36_t2,colored,2,1.0,1818.616,1809.660,1903.604,0.0640,0.0640,ok,39,e,0,1.000e-13
4.493173e-09,9.079822e-10,2.376188e-07,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.061e-16,2.032e-08,4,9.867e-09,4.521e-06,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S4_t0,colored,2,1.0,1796.620,1793.413,1821.806,0.0332,0.5258,ok,5,e,0,1.000e-13
4.334812e-09,3.310760e-09,1.106140e-06,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.061e-16,5.528e-08,4,9.867e-09,1.230e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S4_t1,colored,2,1.0,1898.504,1955.418,1892.966,0.0247,0.6577,ok,5,e,0,1.000e-13
2.341780e-07,2.969694e-08,7.563069e-06,0.000000e+00,0.000000e+00,32,sign,persistent,4,1.061e-16,4.437e-07,4,9.867e-09,9.871e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,4,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S4_t2,colored,2,1.0,1979.272,1949.569,1850.288,0.0249,0.5582,ok,5,e,0,1.000e-13
2.718591e-07,2.822979e-08,9.449027e-06,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.061e-16,1.632e-07,20,9.867e-09,4.354e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S20_t0,colored,2,1.0,1815.337,1824.553,1889.152,0.0115,0.3036,ok,20,e,0,1.000e-13
3.415245e-07,1.636342e-07,6.155254e-05,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.061e-16,4.660e-07,20,9.867e-09,1.243e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S20_t1,colored,2,1.0,1837.490,1862.206,1820.622,0.0047,0.4087,ok,20,e,0,1.000e-13
2.282968e-07,2.205885e-08,7.573290e-06,0.000000e+00,0.000000e+00,32,sign,persistent,20,1.061e-16,7.633e-08,20,9.867e-09,2.036e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,20,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S20_t2,colored,2,1.0,1818.675,1872.707,1931.656,0.0064,0.3363,ok,20,e,0,1.000e-13
3.259643e-06,0.000000e+00,3.259643e-06,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.061e-16,3.581e-07,36,9.867e-09,9.771e-05,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,27076,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S36_t0,colored,2,1.0,1951.903,1886.364,1864.875,0.0673,0.0673,ok,39,e,0,1.000e-13
7.931673e-06,0.000000e+00,7.931673e-06,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.061e-16,7.982e-07,36,9.867e-09,2.178e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,28496,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S36_t1,colored,2,1.0,1846.676,1828.792,1892.301,0.0743,0.0743,ok,39,e,0,1.000e-13
9.494273e-06,0.000000e+00,9.494273e-06,0.000000e+00,0.000000e+00,32,sign,persistent,36,1.061e-16,7.821e-07,36,9.867e-09,2.134e-04,-1,-1,1,D1+D2,5.000e-04,63,2,0,36,15593,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,1,0,1,1,ln32_s1.0_seed2_L2_sign_b63_S36_t2,colored,2,1.0,1844.633,1840.208,1804.397,0.0640,0.0640,ok,39,e,0,1.000e-13
5.434977e-16,1.643130e-17,2.005090e-15,0.000000e+00,0.000000e+00,32,mant_lo,benign,-1,1.010e-16,3.283e-11,-1,9.867e-09,9.867e-09,-1,-1,1,none,5.000e-04,20,3,0,4,997,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,2,0,1,1,ln32_s1.0_seed2_L3_mant_lo_b20_S4_t0,colored,2,1.0,5681.076,5628.911,5677.651,0.0024,0.1253,ok,5,e,0,1.000e-13
2.048475e-14,6.497023e-16,7.764011e-14,0.000000e+00,0.000000e+00,32,mant_lo,benign,4,1.010e-16,1.094e-09,-1,9.867e-09,9.867e-09,-1,-1,1,D1,5.000e-04,20,3,0,4,79,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,2,0,1,1,ln32_s1.0_seed2_L3_mant_lo_b20_S4_t1,colored,2,1.0,5637.222,5668.797,5650.778,0.0020,0.0161,ok,5,e,0,1.000e-13
3.791364e-13,1.196697e-14,1.438521e-12,0.000000e+00,0.000000e+00,32,mant_lo,persistent,4,1.010e-16,2.310e-08,-1,9.867e-09,9.867e-09,-1,-1,1,D1,5.000e-04,20,3,0,4,403,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,2,0,1,1,ln32_s1.0_seed2_L3_mant_lo_b20_S4_t2,colored,2,1.0,5667.283,5650.248,5670.901,0.0023,0.0220,ok,5,e,0,1.000e-13
1.216524e-13,1.536397e-15,2.116682e-13,0.000000e+00,0.000000e+00,32,mant_lo,persistent,20,1.010e-16,3.754e-09,-1,9.867e-09,9.867e-09,-1,-1,1,D1,5.000e-04,20,3,0,20,997,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,2,0,1,1,ln32_s1.0_seed2_L3_mant_lo_b20_S20_t0,colored,2,1.0,5641.012,5669.354,5645.231,0.0012,0.0068,ok,20,e,0,1.000e-13
6.381159e-13,7.662448e-15,9.637827e-13,0.000000e+00,0.000000e+00,32,mant_lo,persistent,20,1.010e-16,1.563e-08,-1,9.867e-09,9.867e-09,-1,-1,1,D1,5.000e-04,20,3,0,20,79,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,2,0,1,1,ln32_s1.0_seed2_L3_mant_lo_b20_S20_t1,colored,2,1.0,5676.170,5632.749,5666.766,0.0013,0.0121,ok,20,e,0,1.000e-13
2.940350e-12,3.564028e-14,4.641841e-12,0.000000e+00,0.000000e+00,32,mant_lo,persistent,20,1.010e-16,8.253e-08,-1,9.867e-09,9.867e-09,-1,-1,1,D1,5.000e-04,20,3,0,20,403,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,2,0,1,1,ln32_s1.0_seed2_L3_mant_lo_b20_S20_t2,colored,2,1.0,5628.319,5664.578,5665.762,0.0016,0.0149,ok,20,e,0,1.000e-13
9.640249e-13,0.000000e+00,9.640249e-13,0.000000e+00,0.000000e+00,32,mant_lo,persistent,36,1.010e-16,2.010e-08,-1,9.867e-09,9.867e-09,-1,-1,1,D1,5.000e-04,20,3,0,36,997,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,2,0,1,1,ln32_s1.0_seed2_L3_mant_lo_b20_S36_t0,colored,2,1.0,5640.595,5668.404,5688.947,0.0020,0.0020,ok,39,e,0,1.000e-13
1.229249e-12,0.000000e+00,1.229249e-12,0.000000e+00,0.000000e+00,32,mant_lo,persistent,36,1.010e-16,2.092e-08,-1,9.867e-09,9.867e-09,-1,-1,1,D1,5.000e-04,20,3,0,36,79,ln32_s1.0_seed2,0.000e+00,0.000e+00,0,0,fast,53.2253,0.0233658,28.12,40,2,0,1,1,ln32_s1.0_seed2_L3_mant_lo_b20_S36_t1,colored,2,1.0,5667.473,5644.505,5624.375,0.0040,0.0040,ok,39,e,0,1.000e-13
